,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
253,2021,Zach LaVine,SG,25,CHI,10,10,34.5,9.2,19.2,.479,2.6,8.1,.321,6.6,11.1,.595,.547,5.0,5.7,.877,0.3,4.6,4.9,4.4,1.4,0.7,4.0,2.8,26.0
254,2021,Jake Layman,SF,26,MIN,9,3,14.1,1.6,3.6,.438,0.2,1.3,.167,1.3,2.2,.600,.469,1.4,1.7,.867,0.0,0.8,0.8,0.7,0.8,0.4,0.4,1.6,4.8
255,2021,Jalen Lecque,PG,20,IND,2,0,2.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,0.5,1.000,0.5,1.0,1.5,0.5,0.0,0.0,0.0,0.0,1.5
256,2021,Damion Lee,SG,28,GSW,9,0,18.7,2.0,4.3,.462,1.8,3.7,.485,0.2,0.7,.333,.667,0.7,0.8,.857,0.6,3.1,3.7,1.6,0.7,0.0,0.2,1.8,6.4
257,2021,Saben Lee,PG,21,DET,1,0,12.0,1.0,5.0,.200,0.0,1.0,.000,1.0,4.0,.250,.200,2.0,4.0,.500,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,4.0
258,2021,Alex Len,C,27,TOR,6,1,11.0,0.8,1.5,.556,0.5,0.8,.600,0.3,0.7,.500,.722,0.5,1.0,.500,0.0,1.8,1.8,0.5,0.0,0.8,1.2,1.3,2.7
259,2021,Kawhi Leonard,SF,29,LAC,8,8,34.3,8.3,18.5,.446,1.5,4.4,.343,6.8,14.1,.478,.486,5.1,6.0,.854,1.3,4.0,5.3,5.9,1.9,1.0,2.0,2.5,23.1
260,2021,Meyers Leonard,C,28,MIA,3,2,9.7,1.0,2.3,.429,1.0,2.3,.429,0.0,0.0,,.643,0.3,0.7,.500,0.0,2.3,2.3,0.7,0.0,0.0,0.7,1.7,3.3
261,2021,Caris LeVert,SG,26,BRK,10,3,27.2,7.1,16.8,.423,1.8,5.2,.346,5.3,11.6,.457,.476,2.1,2.8,.750,0.6,3.7,4.3,6.0,1.3,0.6,2.3,1.6,18.1
262,2021,Kira Lewis Jr.,PG,19,NOP,2,0,6.5,1.0,3.5,.286,0.0,1.0,.000,1.0,2.5,.400,.286,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0
263,2021,Damian Lillard,PG,30,POR,9,9,34.4,8.1,18.8,.432,3.8,10.3,.366,4.3,8.4,.513,.533,6.4,7.1,.906,0.2,4.4,4.7,6.6,0.9,0.2,2.4,1.2,26.4
264,2021,Nassir Little,PF,20,POR,2,0,6.5,1.0,1.5,.667,0.5,0.5,1.000,0.5,1.0,.500,.833,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.5,0.5,1.0,2.5
265,2021,Kevon Looney,C,24,GSW,9,0,14.1,1.8,2.8,.640,0.0,0.2,.000,1.8,2.6,.696,.640,0.8,1.0,.778,1.0,2.0,3.0,1.7,0.4,0.1,1.0,2.3,4.3
266,2021,Brook Lopez,C,32,MIL,10,10,25.5,3.4,7.9,.430,1.8,5.0,.360,1.6,2.9,.552,.544,0.9,1.0,.900,1.5,2.9,4.4,0.7,0.5,1.5,0.7,2.3,9.5
267,2021,Robin Lopez,C,32,WAS,10,0,15.2,2.3,3.9,.590,0.2,0.5,.400,2.1,3.4,.618,.615,1.2,2.0,.600,1.3,2.2,3.5,0.4,0.1,0.6,0.7,2.1,6.0
268,2021,Kevin Love,PF,32,CLE,2,2,23.0,3.0,9.0,.333,1.5,4.5,.333,1.5,4.5,.333,.417,2.0,2.5,.800,1.0,5.0,6.0,2.5,0.5,0.0,1.5,0.5,9.5
269,2021,Kyle Lowry,PG,34,TOR,7,7,37.0,6.1,14.1,.434,2.9,8.0,.357,3.3,6.1,.535,.535,4.3,4.7,.909,1.0,4.1,5.1,7.4,1.3,0.0,3.3,3.7,19.4
270,2021,Timothé Luwawu-Cabarrot,SF,25,BRK,10,4,20.0,3.0,7.2,.417,1.5,4.5,.333,1.5,2.7,.556,.521,0.8,0.8,1.000,0.4,2.0,2.4,1.0,0.6,0.2,1.0,1.8,8.3
271,2021,Trey Lyles,PF,25,SAS,4,0,7.5,0.5,1.5,.333,0.3,0.8,.333,0.3,0.8,.333,.417,0.0,0.3,.000,0.5,2.5,3.0,0.3,0.0,0.0,0.0,0.0,1.3
272,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2021,Thon Maker,C,23,CLE,7,0,9.6,1.0,1.9,.538,0.0,0.3,.000,1.0,1.6,.636,.538,1.0,1.1,.875,1.0,1.3,2.3,0.6,0.1,0.4,0.4,0.9,3.0
274,2021,Théo Maledon,PG,19,OKC,8,0,20.6,2.4,6.0,.396,1.1,3.8,.300,1.3,2.3,.556,.490,0.6,1.1,.556,0.1,2.0,2.1,2.8,0.6,0.0,2.1,2.1,6.5
275,2021,Karim Mané,PG,20,ORL,4,0,11.8,0.0,1.8,.000,0.0,0.3,.000,0.0,1.5,.000,.000,1.0,1.0,1.000,0.0,2.3,2.3,0.3,0.0,0.3,0.8,0.3,1.0
276,2021,Terance Mann,SG,24,LAC,9,0,8.8,0.8,2.3,.333,0.0,0.3,.000,0.8,2.0,.389,.333,0.0,0.0,,0.4,1.4,1.9,0.6,0.0,0.2,0.4,1.1,1.6
277,2021,Nico Mannion,PG,19,GSW,1,0,8.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
278,2021,Boban Marjanović,C,32,DAL,6,0,7.7,2.3,3.7,.636,0.0,0.3,.000,2.3,3.3,.700,.636,0.3,0.7,.500,1.2,1.7,2.8,0.0,0.0,0.0,0.2,0.8,5.0
279,2021,Lauri Markkanen,PF,23,CHI,4,4,26.5,5.5,11.0,.500,2.8,5.8,.478,2.8,5.3,.524,.625,3.5,4.5,.778,1.0,5.8,6.8,1.3,0.8,0.3,1.8,1.5,17.3
280,2021,Caleb Martin,SF,25,CHO,9,0,15.2,2.9,5.4,.531,0.8,2.1,.368,2.1,3.3,.633,.602,0.7,1.2,.545,0.7,1.7,2.3,1.3,0.9,0.1,0.7,0.7,7.2
281,2021,Cody Martin,SF,25,CHO,8,0,12.9,1.3,2.5,.500,0.1,0.9,.143,1.1,1.6,.692,.525,0.6,0.8,.833,0.5,1.8,2.3,1.5,0.5,0.0,0.6,0.6,3.3
282,2021,Kelan Martin,SF,25,IND,3,0,5.7,0.3,2.7,.125,0.0,1.0,.000,0.3,1.7,.200,.125,0.0,0.0,,0.3,0.7,1.0,0.0,0.7,0.0,0.7,1.0,0.7
283,2021,Kenyon Martin Jr.,SF,20,HOU,1,0,5.0,3.0,3.0,1.000,1.0,1.0,1.000,2.0,2.0,1.000,1.167,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0
284,2021,Garrison Mathews,SG,24,WAS,4,0,11.0,2.3,4.5,.500,1.3,2.8,.455,1.0,1.8,.571,.639,1.5,1.8,.857,0.5,0.8,1.3,0.8,0.8,0.0,0.3,1.5,7.3
285,2021,Dakota Mathias,SG,25,PHI,5,1,14.2,2.4,5.6,.429,1.0,2.8,.357,1.4,2.8,.500,.518,0.4,0.8,.500,0.2,0.6,0.8,1.6,0.2,0.2,0.2,0.8,6.2
286,2021,Wesley Matthews,SG,34,LAL,10,1,22.1,2.1,4.5,.467,1.6,3.9,.410,0.5,0.6,.833,.644,0.3,0.4,.750,0.4,1.0,1.4,1.1,0.4,0.4,0.1,1.5,6.1
287,2021,Tyrese Maxey,SG,20,PHI,10,1,18.5,4.6,9.4,.489,0.8,2.2,.364,3.8,7.2,.528,.532,0.1,0.1,1.000,0.2,2.0,2.2,2.0,0.7,0.1,0.7,1.0,10.1
288,2021,Skylar Mays,SG,23,ATL,2,0,3.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
289,2021,CJ McCollum,SG,29,POR,9,9,34.0,9.9,21.0,.471,4.9,11.0,.444,5.0,10.0,.500,.587,3.2,3.7,.879,0.3,3.6,3.9,5.0,1.7,0.3,1.2,2.0,27.9
290,2021,T.J. McConnell,PG,28,IND,8,0,17.0,1.8,3.3,.538,0.0,0.3,.000,1.8,3.0,.583,.538,0.1,0.3,.500,0.5,2.4,2.9,4.4,1.5,0.0,1.4,1.5,3.6
291,2021,Jaden McDaniels,PF,20,MIN,5,0,7.4,1.2,2.2,.545,0.8,1.6,.500,0.4,0.6,.667,.727,0.2,0.4,.500,0.4,1.2,1.6,0.8,0.4,0.2,0.6,1.0,3.4
292,2021,Jalen McDaniels,SF,23,CHO,7,0,11.6,1.9,3.4,.542,0.3,0.9,.333,1.6,2.6,.611,.583,1.0,1.6,.636,0.4,2.3,2.7,0.7,0.3,0.0,1.1,1.9,5.0
293,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2021,Doug McDermott,PF,29,IND,9,0,23.4,3.9,8.4,.461,1.7,4.8,.349,2.2,3.7,.606,.559,1.6,2.1,.737,0.9,2.6,3.4,1.0,0.2,0.0,0.8,1.8,11.0
295,2021,Sean McDermott,SF,24,MEM,3,0,14.0,0.7,2.3,.286,0.3,1.7,.200,0.3,0.7,.500,.357,0.7,0.7,1.000,0.7,0.3,1.0,1.0,0.0,0.0,1.0,0.3,2.3
296,2021,JaVale McGee,C,33,CLE,10,0,17.0,3.5,7.5,.467,0.4,0.9,.444,3.1,6.6,.470,.493,1.4,2.4,.583,2.4,4.0,6.4,1.1,0.7,0.8,1.1,2.8,8.8
297,2021,Rodney McGruder,SG,29,DET,2,0,6.0,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,0.5,0.5,1.000,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.5
298,2021,Alfonzo McKinnie,SF,28,LAL,5,0,3.0,1.0,1.0,1.000,0.4,0.4,1.000,0.6,0.6,1.000,1.200,0.4,0.4,1.000,0.2,0.4,0.6,0.0,0.0,0.0,0.2,0.2,2.8
299,2021,Jordan McLaughlin,PG,24,MIN,4,0,16.0,1.8,4.3,.412,0.5,1.8,.286,1.3,2.5,.500,.471,0.0,0.0,,0.3,1.5,1.8,3.5,0.5,0.3,0.8,0.3,4.0
300,2021,Ben McLemore,SG,27,HOU,1,0,16.0,5.0,6.0,.833,5.0,5.0,1.000,0.0,1.0,.000,1.250,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,15.0
301,2021,Nicolò Melli,PF,30,NOP,6,0,10.0,0.5,2.2,.231,0.3,1.7,.200,0.2,0.5,.333,.308,0.5,0.7,.750,0.2,2.0,2.2,1.2,0.3,0.0,0.7,0.8,1.8
302,2021,De'Anthony Melton,PG,22,MEM,4,0,20.8,3.3,7.3,.448,1.0,2.3,.444,2.3,5.0,.450,.517,0.0,0.0,,0.3,2.8,3.0,2.5,1.3,1.3,1.8,1.5,7.5
303,2021,Sam Merrill,SG,24,MIL,6,0,6.7,0.7,1.3,.500,0.7,1.0,.667,0.0,0.3,.000,.750,0.3,0.3,1.000,0.5,1.0,1.5,1.3,0.2,0.0,0.5,0.5,2.3
304,2021,Chimezie Metu,C,23,SAC,2,0,5.5,2.0,3.5,.571,0.5,0.5,1.000,1.5,3.0,.500,.643,2.0,2.5,.800,1.5,0.0,1.5,0.5,0.5,1.0,0.0,0.0,6.5
305,2021,Khris Middleton,SF,29,MIL,10,10,32.2,8.4,15.1,.556,2.9,5.7,.509,5.5,9.4,.585,.652,3.0,3.1,.968,0.9,5.5,6.4,5.9,0.9,0.1,2.7,2.4,22.7
306,2021,Darius Miller,SF,30,OKC,1,0,7.0,1.0,3.0,.333,1.0,3.0,.333,0.0,0.0,,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
307,2021,Patty Mills,PG,32,SAS,9,0,25.1,4.9,9.7,.506,3.2,5.7,.569,1.7,4.0,.417,.672,1.7,1.8,.938,0.2,1.3,1.6,3.0,0.3,0.1,0.7,1.7,14.7
308,2021,Paul Millsap,PF,35,DEN,9,9,24.4,4.0,7.7,.522,1.3,3.1,.429,2.7,4.6,.585,.609,1.7,2.4,.682,1.0,3.1,4.1,1.4,0.6,0.1,1.2,2.2,11.0
309,2021,Shake Milton,SG,24,PHI,9,1,25.9,4.9,10.7,.458,1.2,4.4,.275,3.7,6.2,.589,.516,3.1,3.8,.824,0.2,1.4,1.7,3.3,1.0,0.2,1.4,2.1,14.1
310,2021,Donovan Mitchell,SG,24,UTA,9,9,33.4,8.1,20.6,.395,3.1,9.2,.337,5.0,11.3,.441,.470,3.1,4.1,.757,0.9,2.9,3.8,5.2,0.8,0.3,3.1,1.7,22.4
311,2021,Adam Mokoka,SG,22,CHI,4,0,9.8,1.3,3.5,.357,0.3,2.0,.125,1.0,1.5,.667,.393,0.0,0.0,,0.3,0.8,1.0,1.0,0.5,0.3,0.5,1.3,2.8
312,2021,Malik Monk,SG,22,CHO,1,0,10.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,1.0,2.0,.500,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
313,2021,E'Twaun Moore,SG,31,PHO,1,0,6.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
314,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2021,Ja Morant,PG,21,MEM,3,3,27.0,10.0,18.3,.545,1.0,3.0,.333,9.0,15.3,.587,.573,5.3,6.3,.842,0.7,1.7,2.3,6.3,0.7,0.7,2.3,2.0,26.3
316,2021,Juwan Morgan,PF,23,UTA,3,0,3.3,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0
317,2021,Marcus Morris,PF,31,LAC,2,0,18.0,2.5,8.0,.313,1.0,4.0,.250,1.5,4.0,.375,.375,1.0,1.0,1.000,1.0,1.0,2.0,1.5,0.0,0.0,2.0,1.5,7.0
318,2021,Markieff Morris,PF,31,LAL,10,1,15.9,1.6,3.9,.410,0.8,2.5,.320,0.8,1.4,.571,.513,0.2,0.3,.667,0.8,3.6,4.4,0.8,0.1,0.4,0.4,1.8,4.2
319,2021,Monte Morris,PG,25,DEN,9,1,26.4,4.0,8.0,.500,1.1,3.2,.345,2.9,4.8,.605,.569,1.9,2.8,.680,0.3,1.9,2.2,3.3,0.9,0.3,0.3,1.0,11.0
320,2021,Mychal Mulder,PG,26,GSW,9,0,10.9,1.6,3.1,.500,1.2,2.7,.458,0.3,0.4,.750,.696,0.4,0.8,.571,0.0,0.9,0.9,0.6,0.2,0.1,0.3,0.9,4.8
321,2021,Dejounte Murray,PG,24,SAS,9,9,32.3,6.8,14.9,.455,1.2,3.7,.333,5.6,11.2,.495,.496,2.0,2.6,.783,1.0,6.6,7.6,5.1,1.3,0.1,2.3,2.2,16.8
322,2021,Jamal Murray,PG,23,DEN,8,8,35.8,7.4,15.3,.484,2.6,6.6,.396,4.8,8.6,.551,.570,3.6,4.5,.806,0.9,2.8,3.6,3.9,1.0,0.1,2.1,2.6,21.0
323,2021,Mike Muscala,C,29,OKC,8,0,17.8,3.5,7.3,.483,2.3,5.3,.429,1.3,2.0,.625,.638,1.0,1.1,.889,0.1,3.1,3.3,0.8,0.3,0.5,0.5,1.3,10.3
324,2021,Sviatoslav Mykhailiuk,SF,23,DET,9,0,17.7,2.7,7.2,.369,1.9,5.9,.321,0.8,1.3,.583,.500,1.2,1.2,1.000,0.1,1.7,1.8,1.3,0.7,0.1,0.4,0.8,8.4
325,2021,Larry Nance Jr.,PF,28,CLE,10,9,35.0,4.0,7.9,.506,1.5,3.7,.405,2.5,4.2,.595,.601,0.8,1.4,.571,1.4,4.4,5.8,4.1,2.6,0.6,1.8,2.1,10.3
326,2021,Aaron Nesmith,SF,21,BOS,3,0,13.0,1.0,4.0,.250,0.7,3.0,.222,0.3,1.0,.333,.333,0.0,0.0,,0.3,1.3,1.7,0.3,0.0,0.3,0.7,2.3,2.7
327,2021,Raul Neto,PG,28,WAS,10,3,16.2,3.2,6.1,.525,1.2,2.7,.444,2.0,3.4,.588,.623,0.6,0.8,.750,0.3,0.9,1.2,1.6,1.1,0.0,0.7,1.4,8.2
328,2021,Georges Niang,PF,27,UTA,9,0,8.3,0.4,1.6,.286,0.3,1.3,.250,0.1,0.2,.500,.393,0.0,0.0,,0.2,1.3,1.6,0.2,0.1,0.0,0.1,0.7,1.2
329,2021,Zeke Nnaji,PF,20,DEN,4,0,1.8,0.3,1.0,.250,0.0,0.5,.000,0.3,0.5,.500,.250,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.5
330,2021,Nerlens Noel,C,26,NYK,7,0,14.6,1.4,2.7,.526,0.0,0.0,,1.4,2.7,.526,.526,0.3,0.4,.667,1.4,3.0,4.4,0.3,0.9,1.3,1.4,1.6,3.1
331,2021,Jaylen Nowell,SG,21,MIN,1,0,8.0,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
332,2021,Frank Ntilikina,PG,22,NYK,4,0,10.5,1.5,3.5,.429,1.3,2.3,.556,0.3,1.3,.200,.607,0.3,0.8,.333,0.3,0.8,1.0,0.8,0.8,0.0,0.5,1.8,4.5
333,2021,Kendrick Nunn,PG,25,MIA,5,0,12.2,2.2,5.8,.379,0.2,1.8,.111,2.0,4.0,.500,.397,0.6,0.6,1.000,0.2,0.8,1.0,1.8,0.4,0.2,0.6,0.4,5.2
334,2021,Jusuf Nurkić,C,26,POR,9,9,24.6,4.6,9.1,.500,0.2,1.0,.222,4.3,8.1,.534,.512,1.0,2.0,.500,1.9,5.9,7.8,3.4,1.0,0.8,1.9,2.8,10.3
335,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2021,David Nwaba,SF,28,HOU,6,5,26.3,3.7,8.2,.449,0.7,3.0,.222,3.0,5.2,.581,.490,1.2,2.5,.467,0.5,2.3,2.8,0.3,0.8,0.8,0.7,2.0,9.2
337,2021,Jordan Nwora,SF,22,MIL,7,0,9.9,2.3,4.4,.516,1.0,1.9,.538,1.3,2.6,.500,.629,1.3,1.4,.900,0.1,2.0,2.1,0.0,0.6,0.1,1.1,1.3,6.9
338,2021,Royce O'Neale,SF,27,UTA,9,9,31.8,2.9,5.6,.520,2.2,4.3,.513,0.7,1.2,.545,.720,0.3,0.7,.500,1.6,6.4,8.0,1.7,0.8,0.4,1.1,2.6,8.3
339,2021,Semi Ojeleye,PF,26,BOS,9,1,17.3,2.1,4.9,.432,1.2,3.0,.407,0.9,1.9,.471,.557,0.6,1.0,.556,0.9,2.3,3.2,0.6,0.0,0.0,0.6,1.2,6.0
340,2021,Jahlil Okafor,C,25,DET,6,0,11.2,2.7,4.2,.640,0.0,0.0,,2.7,4.2,.640,.640,0.0,0.0,,1.8,1.3,3.2,0.3,0.3,0.2,0.3,1.3,5.3
341,2021,Chuma Okeke,PF,22,ORL,5,0,18.2,1.0,2.8,.357,0.4,1.4,.286,0.6,1.4,.429,.429,0.6,1.2,.500,1.0,1.6,2.6,1.6,0.6,0.2,0.6,0.4,3.0
342,2021,Josh Okogie,SG,22,MIN,3,3,25.0,3.3,7.0,.476,0.3,2.0,.167,3.0,5.0,.600,.500,1.0,1.0,1.000,1.3,2.0,3.3,1.7,0.0,0.3,1.0,2.0,8.0
343,2021,Isaac Okoro,SG,20,CLE,5,5,35.2,2.6,6.2,.419,0.4,2.2,.182,2.2,4.0,.550,.452,1.0,2.0,.500,0.4,1.6,2.0,2.0,0.4,0.4,1.4,2.8,6.6
344,2021,KZ Okpala,PF,21,MIA,4,0,10.3,0.5,2.0,.250,0.0,1.0,.000,0.5,1.0,.500,.250,0.3,1.0,.250,0.8,1.3,2.0,0.3,0.5,0.0,0.3,0.8,1.3
345,2021,Victor Oladipo,SG,28,IND,8,8,32.8,7.0,16.5,.424,2.9,7.3,.397,4.1,9.3,.446,.511,3.0,4.1,.727,0.1,5.9,6.0,4.3,1.1,0.3,1.9,2.8,19.9
346,2021,Kelly Olynyk,C,29,MIA,7,3,26.1,4.1,8.9,.468,2.7,6.6,.413,1.4,2.3,.625,.621,0.6,0.9,.667,0.7,4.7,5.4,2.1,1.0,0.9,1.3,2.4,11.6
347,2021,Miye Oni,SG,23,UTA,5,0,5.4,0.2,1.0,.200,0.2,0.6,.333,0.0,0.4,.000,.300,0.0,0.0,,0.2,1.0,1.2,0.6,0.0,0.2,0.2,1.0,0.6
348,2021,Cedi Osman,SF,25,CLE,10,4,28.2,4.0,11.9,.336,2.2,7.0,.314,1.8,4.9,.367,.429,1.2,1.8,.667,0.7,3.2,3.9,3.3,0.9,0.2,1.5,2.5,11.4
349,2021,Daniel Oturu,C,21,LAC,5,0,4.6,1.0,1.6,.625,0.0,0.2,.000,1.0,1.4,.714,.625,0.0,0.0,,0.2,1.2,1.4,0.4,0.0,0.4,0.2,0.6,2.0
350,2021,Kelly Oubre Jr.,SF,25,GSW,9,9,26.3,4.0,12.0,.333,0.7,5.0,.133,3.3,7.0,.476,.361,1.3,1.8,.750,1.6,4.0,5.6,0.6,1.4,0.9,2.0,2.4,10.0
351,2021,Eric Paschall,PF,24,GSW,9,2,19.4,4.4,8.1,.548,0.7,1.8,.375,3.8,6.3,.596,.589,2.2,2.7,.833,0.9,2.4,3.3,1.3,0.3,0.2,0.4,1.7,11.8
352,2021,Anžejs Pasečņiks,C,25,WAS,1,0,6.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0
353,2021,Patrick Patterson,PF,31,LAC,5,0,11.4,1.0,2.8,.357,0.6,2.0,.300,0.4,0.8,.500,.464,0.4,0.4,1.000,0.6,1.4,2.0,0.6,0.4,0.0,0.6,1.4,3.0
354,2021,Chris Paul,PG,35,PHO,10,10,31.2,4.8,11.2,.429,0.8,2.7,.296,4.0,8.5,.471,.464,2.8,2.9,.966,0.7,3.9,4.6,8.5,0.7,0.3,1.7,3.0,13.2
355,2021,Cameron Payne,PG,26,PHO,9,0,17.8,3.1,6.2,.500,1.0,2.3,.429,2.1,3.9,.543,.580,0.4,0.4,1.000,0.2,2.2,2.4,4.3,0.7,0.1,1.3,2.2,7.7
356,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2021,Elfrid Payton,PG,26,NYK,9,9,29.3,6.2,13.6,.459,0.8,2.2,.350,5.4,11.3,.480,.488,1.6,2.3,.667,1.3,2.9,4.2,4.6,0.4,0.2,2.3,2.1,14.8
358,2021,Reggie Perry,PF,20,BRK,4,0,5.0,0.8,2.3,.333,0.0,0.8,.000,0.8,1.5,.500,.333,0.3,0.3,1.000,0.3,1.8,2.0,1.0,0.0,0.0,0.8,0.8,1.8
359,2021,Theo Pinson,SG,25,NYK,4,0,2.3,0.0,0.8,.000,0.0,0.8,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
360,2021,Mason Plumlee,C,30,DET,9,9,27.4,2.9,5.3,.542,0.0,0.3,.000,2.9,5.0,.578,.542,2.2,2.8,.800,3.0,6.2,9.2,3.6,1.4,0.6,1.6,3.2,8.0
361,2021,Jakob Poeltl,C,25,SAS,9,3,20.2,2.1,4.1,.514,0.0,0.0,,2.1,4.1,.514,.514,0.3,1.2,.273,2.8,3.9,6.7,2.2,0.6,0.3,1.1,1.7,4.6
362,2021,Vincent Poirier,C,27,PHI,3,0,4.7,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.7,1.3,.500,0.7,0.3,1.0,0.3,0.0,0.3,0.3,0.3,1.3
363,2021,Aleksej Pokusevski,PF,19,OKC,6,0,16.3,0.8,4.3,.192,0.3,3.2,.105,0.5,1.2,.429,.231,0.0,0.0,,0.3,3.8,4.2,1.2,0.8,1.0,1.8,1.0,2.0
364,2021,Jordan Poole,SG,21,GSW,6,0,11.8,2.0,4.8,.414,0.8,2.8,.294,1.2,2.0,.583,.500,1.5,1.5,1.000,0.2,1.2,1.3,0.8,0.2,0.0,0.7,1.2,6.3
365,2021,Michael Porter Jr.,SF,22,DEN,4,4,29.3,7.5,13.3,.566,2.8,6.5,.423,4.8,6.8,.704,.670,1.8,2.0,.875,1.3,5.5,6.8,1.8,1.0,1.5,0.5,2.8,19.5
366,2021,Otto Porter,SF,27,CHI,10,6,23.5,4.2,9.6,.438,2.0,4.8,.417,2.2,4.8,.458,.542,2.4,2.7,.889,1.4,4.9,6.3,2.0,0.8,0.0,1.0,1.7,12.8
367,2021,Bobby Portis,C,25,MIL,10,1,24.2,4.5,8.3,.542,0.8,2.0,.400,3.7,6.3,.587,.590,1.2,1.5,.800,2.3,6.0,8.3,1.5,1.0,0.5,1.4,1.9,11.0
368,2021,Dwight Powell,C,29,DAL,9,6,19.8,1.6,3.3,.467,0.1,0.6,.200,1.4,2.8,.520,.483,1.8,2.4,.727,1.1,2.4,3.6,1.2,1.2,0.6,0.9,2.6,5.0
369,2021,Norman Powell,SG,27,TOR,8,2,23.3,3.0,8.4,.358,1.9,4.4,.429,1.1,4.0,.281,.470,2.9,3.4,.852,0.0,1.5,1.5,0.6,1.3,0.3,1.0,1.8,10.8
370,2021,Taurean Prince,PF,26,BRK,10,4,17.2,2.2,6.1,.361,1.1,3.1,.355,1.1,3.0,.367,.451,2.4,2.7,.889,0.0,2.4,2.4,0.4,0.7,0.7,0.9,1.9,7.9
371,2021,Payton Pritchard,SG,23,BOS,10,0,22.9,3.3,6.4,.516,1.1,2.6,.423,2.2,3.8,.579,.602,0.9,1.0,.900,0.5,1.9,2.4,3.1,1.3,0.3,1.9,2.0,8.6
372,2021,Immanuel Quickley,PG,21,NYK,5,0,13.8,1.8,4.8,.375,0.8,2.0,.400,1.0,2.8,.357,.458,2.2,2.2,1.000,0.0,1.0,1.0,1.6,0.8,0.4,0.8,1.4,6.6
373,2021,Jahmi'us Ramsey,SG,19,SAC,4,0,4.0,0.5,1.0,.500,0.3,0.8,.333,0.3,0.3,1.000,.625,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.3,0.3,0.0,1.3
374,2021,Julius Randle,PF,26,NYK,9,9,37.7,8.2,16.8,.490,1.3,3.7,.364,6.9,13.1,.525,.530,4.8,6.3,.754,1.8,10.2,12.0,7.3,0.7,0.2,4.6,3.9,22.6
375,2021,Cam Reddish,SF,21,ATL,9,8,29.0,3.8,10.9,.347,1.6,5.3,.292,2.2,5.6,.400,.418,2.4,3.0,.815,0.7,3.9,4.6,1.3,1.4,0.2,1.7,2.8,11.6
376,2021,J.J. Redick,SG,36,NOP,9,0,21.0,2.2,7.0,.317,1.4,4.9,.295,0.8,2.1,.368,.421,1.4,1.4,1.000,0.1,1.3,1.4,1.0,0.2,0.0,0.6,1.9,7.3
377,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2021,Paul Reed,PF,21,PHI,2,0,14.0,2.0,5.0,.400,0.0,0.5,.000,2.0,4.5,.444,.400,0.0,0.0,,3.0,0.5,3.5,1.0,0.5,0.5,2.0,1.0,4.0
379,2021,Naz Reid,C,21,MIN,9,3,19.1,4.2,7.6,.559,1.0,2.4,.409,3.2,5.1,.630,.625,1.6,2.4,.636,1.0,3.1,4.1,1.3,0.4,1.1,1.1,3.1,11.0
